427350	Sun Sep 16 2012 13:04:49 GMT+0200 (CEST)	poc
427350	Sun Sep 16 2012 13:04:49 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:50 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:50 GMT+0200 (CEST)	poc
420168	Sun Sep 16 2012 13:04:50 GMT+0200 (CEST)	poc
423729	Sun Sep 16 2012 13:04:50 GMT+0200 (CEST)	poc
421941	Sun Sep 16 2012 13:04:50 GMT+0200 (CEST)	poc
423729	Sun Sep 16 2012 13:04:51 GMT+0200 (CEST)	poc
421941	Sun Sep 16 2012 13:04:51 GMT+0200 (CEST)	poc
427350	Sun Sep 16 2012 13:04:51 GMT+0200 (CEST)	poc
423729	Sun Sep 16 2012 13:04:51 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:52 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:52 GMT+0200 (CEST)	poc
423729	Sun Sep 16 2012 13:04:52 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:52 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:53 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:53 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:53 GMT+0200 (CEST)	poc
423729	Sun Sep 16 2012 13:04:53 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:54 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:54 GMT+0200 (CEST)	poc
427350	Sun Sep 16 2012 13:04:54 GMT+0200 (CEST)	poc
423729	Sun Sep 16 2012 13:04:54 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:54 GMT+0200 (CEST)	poc
425532	Sun Sep 16 2012 13:04:55 GMT+0200 (CEST)	poc
