code-creation,Stub,0x382d1780ff40,146,"BinaryOpStub"
code-creation,Stub,0x382d1780ffe0,253,"FastNewClosureStub"
code-creation,Stub,0x382d178100e0,991,"StringDictionaryLookupStub"
code-creation,Stub,0x382d178104c0,1641,"RecordWriteStub"
code-creation,Stub,0x382d17810b40,1695,"RecordWriteStub"
code-creation,Stub,0x382d178111e0,383,"JSEntryStub"
code-creation,Stub,0x382d17811360,383,"JSEntryStub"
code-creation,Stub,0x382d178114e0,712,"RecordWriteStub"
code-creation,Stub,0x382d178117c0,302,"BinaryOpStub"
code-creation,Stub,0x382d17811900,196,"CallConstructStub"
code-creation,Stub,0x382d178119e0,217,"ArgumentsAccessStub"
code-creation,Stub,0x382d17811ac0,204,"BinaryOpStub"
code-creation,CallIC,0x382d17811ba0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d17811ca0,243,"A call IC from the snapshot"
code-creation,CallIC,0x382d17811da0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d17811ea0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d17811fa0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d178120a0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d178121a0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d178122a0,244,"A call IC from the snapshot"
code-creation,CallIC,0x382d178123a0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d178124a0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d178125a0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d178126a0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d178127a0,241,"A call IC from the snapshot"
code-creation,CallIC,0x382d178128a0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d178129a0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d17812aa0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d17812ba0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d17812ca0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d17812da0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d17812ea0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d17812fa0,243,"A call IC from the snapshot"
code-creation,CallIC,0x382d178130a0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d178131a0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d178132a0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d178133a0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d178134a0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d178135a0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d178136a0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d178137a0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d178138a0,244,"A call IC from the snapshot"
code-creation,CallIC,0x382d178139a0,244,"A call IC from the snapshot"
code-creation,CallIC,0x382d17813aa0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d17813ba0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d17813ca0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d17813da0,244,"A call IC from the snapshot"
code-creation,CallIC,0x382d17813ea0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d17813fa0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d178140a0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d178141a0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d178142a0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d178143a0,244,"A call IC from the snapshot"
code-creation,CallIC,0x382d178144a0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d178145a0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d178146a0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d178147a0,255,"A call IC from the snapshot"
code-creation,CallIC,0x382d178148a0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d178149a0,246,"A call IC from the snapshot"
code-creation,CallIC,0x382d17814aa0,246,"A call IC from the snapshot"
code-creation,Builtin,0x382d17814ba0,183,"A builtin from the snapshot"
code-creation,Builtin,0x382d17814c60,181,"A builtin from the snapshot"
code-creation,Builtin,0x382d17814f60,160,"A builtin from the snapshot"
code-creation,Builtin,0x382d17815000,577,"A builtin from the snapshot"
code-creation,LoadIC,0x382d17815400,120,"A load IC from the snapshot"
code-creation,KeyedLoadIC,0x382d17815840,120,"A keyed load IC from the snapshot"
code-creation,KeyedStoreIC,0x382d17816400,121,"A keyed store IC from the snapshot"
code-creation,StoreIC,0x382d17818480,121,"A store IC from the snapshot"
code-creation,Builtin,0x382d17823b20,115,"A builtin from the snapshot"
code-creation,Builtin,0x382d17823ba0,115,"A builtin from the snapshot"
code-creation,Builtin,0x382d17823c20,115,"A builtin from the snapshot"
